Customerkey,First Name,Last Name,Gender,DateFirstPurchase,Customer City
27590,Dominic,Lopez,MALE,2013-12-23,Melbourne
27591,Gerald,Serrano,MALE,2013-12-21,Darlinghurst
27592,Hector,Ruiz,MALE,2013-08-10,Newcastle
27593,Jorge,Lin,MALE,2013-09-15,Darlinghurst
27594,Nicolas,Andersen,MALE,2013-03-12,North Sydney
27595,Jamie,Wu,FEMALE,2013-12-18,Malabar
27596,Edgar,Raman,MALE,2013-04-20,Caloundra
27597,Carl,Jai,MALE,2013-09-28,Townsville
27598,Marco,Gonzalez,MALE,2013-09-01,Warrnambool
27599,Cory,Subram,MALE,2013-09-11,Sunbury
27600,Destiny,Sanchez,FEMALE,2013-10-17,Spring Valley
27601,Sydney,Rogers,FEMALE,2011-01-02,Burbank
27602,Wyatt,Campbell,MALE,2012-12-17,Langley
27603,Mya,Barnes,FEMALE,2013-07-06,Novato
27604,Richard,Brooks,MALE,2011-01-07,Port Orchard
27605,Miguel,Martinez,MALE,2011-01-26,Sedro Woolley
27606,Courtney,Edwards,FEMALE,2011-01-01,Milwaukie
27607,Joshua,Martin,MALE,2013-03-21,Metchosin
27608,Hector,Hernandez,MALE,2013-11-04,Bellingham
27609,Audrey,Alonso,FEMALE,2013-07-02,Beverly Hills
27610,Jeremy,Washington,MALE,2013-05-18,Spring Valley
27611,Jack,Edwards,MALE,2011-01-26,El Cajon
27612,Lucas,Hill,MALE,2011-01-03,Berkeley
27613,Alexia,Washington,FEMALE,2012-12-04,Oak Bay
27614,Warren,Ye,MALE,2011-01-16,Bellingham
27615,Maria,Henderson,FEMALE,2011-01-20,La Jolla
27616,Emma,Brown,FEMALE,2010-12-31,Lemon Grove
27617,Morgan,Phillips,FEMALE,2011-01-12,Olympia
27618,Melanie,Diaz,FEMALE,2013-08-03,Spokane
27619,Joseph,Lee,MALE,2013-07-11,Chula Vista
27620,Nicole,Hughes,FEMALE,2013-09-22,Colma
27621,Edward,Brown,MALE,2010-12-31,Santa Monica
27622,Lucas,Wilson,MALE,2013-09-02,Bremerton
27623,Christian,Jackson,MALE,2011-01-11,Lincoln Acres
27624,Connor,Russell,MALE,2013-02-01,San Gabriel
27625,Alexandria,Hughes,FEMALE,2011-01-11,Lake Oswego
27626,Connor,Hayes,MALE,2013-11-22,Downey
27627,Jason,Yang,MALE,2013-08-11,Long Beach
27628,Jasmine,Hughes,FEMALE,2013-08-05,Langford
27629,Jose,Bryant,MALE,2013-12-30,Port Orchard
27630,Xavier,Coleman,MALE,2013-05-19,Chula Vista
27631,Gabriella,Phillips,FEMALE,2013-03-17,Oakland
27632,Sheila,Ortega,FEMALE,2013-09-29,Cliffside
27633,Richard,Russell,MALE,2013-07-12,Victoria
27634,Jacqueline,Cooper,FEMALE,2013-11-15,Westminster
27635,Grace,Perry,FEMALE,2013-12-15,Burien
27636,Paige,Murphy,FEMALE,2011-01-11,Issaquah
27637,Gabrielle,Cook,FEMALE,2013-07-04,Lebanon
27638,Marcus,Brooks,MALE,2013-06-02,Marysville
27639,Emma,Price,FEMALE,2013-07-28,Walla Walla
27640,Lauren,Thomas,FEMALE,2014-01-27,Concord
27641,Miranda,Alexander,FEMALE,2011-01-28,El Cajon
27642,Kayla,Johnson,FEMALE,2013-09-21,La Jolla
27643,Austin,Henderson,MALE,2013-10-12,Shawnee
27644,Alexandria,Sanchez,FEMALE,2013-09-18,Issaquah
27645,Colin,Anand,MALE,2010-12-30,Coronado
27646,Jackson,Li,MALE,2011-01-13,Imperial Beach
27647,Daniel,Moore,MALE,2014-01-11,San Gabriel
27648,Chase,Rogers,MALE,2013-07-12,Walla Walla
27649,Evan,Bailey,MALE,2011-01-16,Seattle
27650,Richard,Griffin,MALE,2013-09-21,Lake Oswego
27651,Jeremy,Murphy,MALE,2011-01-25,Concord
27652,Miguel,Foster,MALE,2013-08-05,Woodburn
27653,Kellie,Rubio,FEMALE,2013-05-18,Cliffside
27654,Carrie,Diaz,FEMALE,2013-03-28,Berkeley
27655,Melinda,Alvarez,FEMALE,2013-10-11,Coronado
27656,Gabriel,Bryant,MALE,2013-08-05,Vancouver
27657,Frederick,Chandra,MALE,2013-11-28,Chicago
27658,Cole,Gray,MALE,2013-04-03,Corvallis
27659,Jesse,Lopez,MALE,2013-01-28,Seattle
27660,Gerald,Carlson,MALE,2013-12-24,Concord
27661,Christopher,Martinez,MALE,2013-02-24,National City
27662,Bianca,Zheng,FEMALE,2011-01-24,Burbank
27663,Aaron,Collins,MALE,2011-01-25,Santa Cruz
27664,Luis,Roberts,MALE,2013-04-15,West Covina
27665,Miguel,Patterson,MALE,2013-05-28,Daly City
27666,Alyssa,Garcia,FEMALE,2011-01-06,Fremont
27667,Jessica,Sanchez,FEMALE,2011-01-19,Daly City
27668,Kevin,Gonzalez,MALE,2011-01-03,Kirkland
27669,Katelyn,Allen,FEMALE,2011-01-25,Coronado
27670,Kayla,Long,FEMALE,2011-01-12,Novato
27671,Jeremiah,Martinez,MALE,2011-01-09,Ballard
27672,Justin,Brown,MALE,2011-08-25,Oak Bay
27673,Jennifer,Young,FEMALE,2011-01-28,Bremerton
27674,Gabrielle,Rivera,FEMALE,2013-08-20,Lincoln Acres
27675,Arianna,Bell,FEMALE,2013-06-14,Salem
27676,Trevor,Flores,MALE,2014-01-13,Redwood City
27677,Marissa,Powell,FEMALE,2013-07-22,Burien
27678,Angel,Carter,MALE,2011-02-17,Lake Oswego
27679,Kayla,Walker,FEMALE,2013-07-29,Puyallup
27680,Benjamin,Foster,MALE,2013-04-07,Chula Vista
27681,Olivia,Jackson,FEMALE,2011-02-15,Chula Vista
27682,Jennifer,Kelly,FEMALE,2013-11-25,Mill Valley
27683,Alexandra,Reed,FEMALE,2013-09-01,Beaverton
27684,Emma,Coleman,FEMALE,2013-09-03,Edmonds
27685,Alfredo,Torres,MALE,2013-12-13,Melbourne
27686,Vincent,Zhang,MALE,2014-01-28,Lane Cove
27687,Brandy,Madan,FEMALE,2013-12-22,South Melbourne
27688,Arthur,Sanz,MALE,2013-01-28,Goulburn
27689,Seth,Walker,MALE,2013-09-13,Hobart
27690,Jaime,Navarro,FEMALE,2013-09-18,Findon
27691,Marshall,Goel,MALE,2013-09-05,Goulburn
27692,Isaac,Lopez,MALE,2013-09-01,Hervey Bay
27693,Tyrone,Alvarez,MALE,2013-09-10,Milsons Point
27694,Lee,Gill,MALE,2013-12-18,Wollongong
27695,Leslie,Blanco,FEMALE,2013-11-30,Springwood
27696,Ruben,Rana,MALE,2013-12-07,Silverwater
27697,Melvin,Nath,MALE,2013-12-07,Caloundra
27698,Isabella,Bell,FEMALE,2013-12-08,Rockhampton
27699,Rebecca,Turner,FEMALE,2013-12-19,Brisbane
27700,Barry,Arun,MALE,2013-05-11,Geelong
27701,Joel,Arthur,MALE,2013-12-20,Darlinghurst
27702,Darryl,Lu,MALE,2013-12-06,Lane Cove
27703,Meredith,Navarro,FEMALE,2013-06-22,Melton
27704,Jimmy,Romero,MALE,2013-03-09,East Brisbane
27705,Roger,Pal,MALE,2013-12-02,Hervey Bay
27706,Brianna,Flores,FEMALE,2013-09-08,Caloundra
27707,Colleen,Raji,FEMALE,2013-09-15,North Sydney
27708,Katie,Goel,FEMALE,2013-08-31,Rockhampton
27709,Clifford,Lopez,MALE,2013-09-02,Hobart
27710,Sean,Bailey,MALE,2013-10-10,Townsville
27711,Barbara,Tang,FEMALE,2013-09-30,Warrnambool
27712,Teresa,Munoz,FEMALE,2013-12-26,Hervey Bay
27713,Lacey,Zhao,FEMALE,2013-12-08,Cranbourne
27714,Omar,Pal,MALE,2013-12-12,Goulburn
27715,Mya,Ross,FEMALE,2013-12-07,Hervey Bay
27716,Albert,Ramos,MALE,2013-06-29,Lavender Bay
27717,Ebony,Romero,FEMALE,2013-12-04,Rhodes
27718,Franklin,Shan,MALE,2013-06-11,St. Leonards
27719,Nathan,King,MALE,2013-10-05,Bendigo
27720,Arturo,Wang,MALE,2013-03-02,Hervey Bay
27721,Clayton,Pal,MALE,2013-10-23,Silverwater
27722,Melvin,Jai,MALE,2013-10-08,St. Leonards
27723,Ruth,Sullivan,FEMALE,2013-12-20,Brisbane
27724,Tyler,Martin,MALE,2013-09-26,Shawnee
27725,Samuel,Sharma,MALE,2013-10-24,N. Vancouver
27726,Sophia,Hall,FEMALE,2011-02-04,Lemon Grove
27727,Chloe,Hill,FEMALE,2013-03-22,San Diego
27728,Colleen,Deng,FEMALE,2013-11-23,Hervey Bay
27729,Sophia,Phillips,FEMALE,2013-02-11,Lynnwood
27730,Isabella,Cox,FEMALE,2013-05-06,Ballard
27731,Gabriel,Shan,MALE,2013-12-12,Shawnee
27732,Katherine,White,FEMALE,2013-11-09,Walla Walla
27733,Ronald,Subram,MALE,2013-12-12,Perth
27734,Aaron,McDonald,MALE,2013-06-05,Oak Bay
27735,Shelby,Sanders,FEMALE,2014-01-24,Everett
27736,Mackenzie,Young,FEMALE,2013-12-01,Woodburn
27737,Brandon,Taylor,MALE,2013-05-22,Redwood City
27738,Kaylee,Parker,FEMALE,2013-09-20,Cliffside
27739,Marie,Moreno,FEMALE,2013-05-15,Cliffside
27740,Jodi,Nath,FEMALE,2013-03-17,Burien
27741,Gabrielle,Foster,FEMALE,2014-01-21,Burien
27742,Devin,Jones,MALE,2013-11-03,Lebanon
27743,Stefanie,Garcia,FEMALE,2013-12-09,Geelong
27744,Gilbert,Pal,MALE,2013-01-21,Springwood
27745,Levi,Sanchez,MALE,2013-01-06,Lavender Bay
27746,Dale,Raje,MALE,2013-02-27,St. Leonards
27747,Edward,Henderson,MALE,2013-12-01,Edmonds
27748,Luis,Patterson,MALE,2013-10-02,Milwaukie
27749,Alexis,Brown,FEMALE,2013-08-14,Burbank
27750,Carlos,Phillips,MALE,2013-09-16,Burlingame
27751,Zoe,Cooper,FEMALE,2013-05-29,Fremont
27752,Christian,Butler,MALE,2011-08-19,Victoria
27753,Steven,Morgan,MALE,2013-03-21,W. Linn
27754,Marcus,Gonzalez,MALE,2013-08-22,La Jolla
27755,Alyssa,Jenkins,FEMALE,2013-05-06,Woodland Hills
27756,Angela,Ward,FEMALE,2013-07-17,Sooke
27757,Bobby,Van,MALE,2013-03-25,Cliffside
27758,Sara,Cox,FEMALE,2013-03-25,Vancouver
27759,Alexandria,Brooks,FEMALE,2011-02-17,Renton
27760,Latasha,Bradley,FEMALE,2013-05-30,Pantin
27761,Monica,Madan,FEMALE,2013-06-11,Berlin
27762,Shawn,Yuan,MALE,2013-11-06,Berks
27763,Stephanie,Wright,FEMALE,2013-10-05,Saint-Denis
27764,Jaclyn,Becker,FEMALE,2013-10-14,Paris
27765,Jerry,Tang,MALE,2013-01-20,Frankfurt
27766,Joel,Vance,MALE,2013-01-03,Dresden
27767,Brandy,Arun,FEMALE,2012-12-28,Solingen
27768,Deanna,Madan,FEMALE,2013-10-17,Orleans
27769,Marie,Madan,FEMALE,2013-10-23,Paris
27770,Autumn,Zhao,FEMALE,2013-02-22,Erlangen
27771,Terrance,Subram,MALE,2013-10-05,Roubaix
27772,Darrell,Goel,MALE,2013-03-07,Morangis
27773,Alan,Li,MALE,2013-11-20,Orly
27774,Marc,Munoz,MALE,2013-02-20,Stuttgart
27775,Nina,Shen,FEMALE,2013-06-24,Erlangen
27776,Audrey,Gomez,FEMALE,2013-11-13,Paris
27777,Jarred,Martin,MALE,2013-02-20,München
27778,Tabitha,Garcia,FEMALE,2013-08-01,London
27779,Jordan,Washington,MALE,2013-11-15,Chatou
27780,Christy,Andersen,FEMALE,2013-11-14,Dunkerque
27781,Allen,Sai,MALE,2013-08-27,London
27782,Mason,Hernandez,MALE,2013-02-25,Watford
27783,Isabel,Bradley,FEMALE,2013-04-02,Watford
27784,Shane,Arun,MALE,2013-11-20,Villeneuve-d'Ascq
27785,Sebastian,Bell,MALE,2013-07-24,Esher-Molesey
27786,Cynthia,Raman,FEMALE,2013-09-05,Peterborough
27787,Gerald,Ramos,MALE,2013-02-25,Hannover
27788,Brent,Lin,MALE,2013-03-11,Warrington
27789,Nicolas,Goldberg,MALE,2013-08-30,W. York
27790,Molly,Srini,FEMALE,2013-09-05,London
27791,Shawna,Deng,FEMALE,2013-03-02,München
27792,Jacquelyn,Alonso,FEMALE,2013-03-10,Kassel
27793,Mitchell,Shan,MALE,2014-01-05,Colombes
27794,Dawn,Kumar,FEMALE,2013-03-03,Reading
27795,Holly,Vance,FEMALE,2013-07-03,Paris
27796,Jarrod,Patel,MALE,2013-08-03,Paris
27797,Melvin,Deng,MALE,2013-05-30,Duesseldorf
27798,Brandon,Bryant,MALE,2013-07-13,Neunkirchen
27799,Bryce,Watson,MALE,2013-01-18,Watford
27800,Regina,Suri,FEMALE,2013-02-02,York
27801,Kaitlyn,Cooper,FEMALE,2013-02-28,Frankfurt
27802,Robyn,Romero,FEMALE,2013-09-17,Cheltenham
27803,Theresa,Suarez,FEMALE,2013-05-13,Pantin
27804,Shaun,Xu,MALE,2013-09-25,Gloucestershire
27805,Barbara,Ye,FEMALE,2013-11-11,Croix
27806,Krista,Sanz,FEMALE,2013-02-19,Maidenhead
27807,Shaun,Kumar,MALE,2013-02-17,Boulogne-Billancourt
27808,Christopher,Clark,MALE,2013-11-13,Chatou
27809,Arianna,Sanchez,FEMALE,2013-07-18,Werne
27810,Meghan,Munoz,FEMALE,2013-12-14,Gateshead
27811,Darren,Vazquez,MALE,2013-07-20,Kassel
27812,Alison,Lal,FEMALE,2013-08-18,Paris
27813,Roy,Vance,MALE,2013-08-18,Frankfurt
27814,Katrina,Shan,FEMALE,2013-03-16,Münster
27815,Jamie,Chow,FEMALE,2013-02-15,Peterborough
27816,Erick,Kapoor,MALE,2013-05-24,Croix
27817,Sandra,Hu,FEMALE,2013-12-17,Liverpool
27818,Candice,Hu,FEMALE,2013-12-27,Warrington
27819,Michele,Martin,FEMALE,2013-01-14,Watford
27820,Joel,Patel,MALE,2012-12-29,Woolston
27821,Leonard,Deng,MALE,2013-02-12,York
27822,Jerry,Lal,MALE,2013-07-24,York
27823,Joan,Gao,FEMALE,2013-07-05,Hamburg
27824,Michele,Moreno,FEMALE,2013-11-01,Orleans
27825,Christy,Zimmerman,FEMALE,2013-04-25,Bottrop
27826,Nicolas,Xu,MALE,2013-04-21,München
27827,Meagan,Malhotra,FEMALE,2013-11-07,Birmingham
27828,Ernest,Gao,MALE,2013-03-23,London
27829,Jorge,Wang,MALE,2013-12-03,Paris
27830,Caleb,Hall,MALE,2013-11-08,Paderborn
27831,Clinton,Vazquez,MALE,2014-01-23,Bonn
27832,Margaret,Powell,FEMALE,2013-08-11,Erlangen
27833,Dawn,Lu,FEMALE,2013-11-18,London
27834,Diana,Suarez,FEMALE,2013-07-09,Orleans
27835,Darren,Ruiz,MALE,2013-02-23,Saint Ouen
27836,Pedro,Navarro,MALE,2013-03-17,Courbevoie
27837,Kelsey,Jai,FEMALE,2013-02-15,London
27838,Janelle,Sai,FEMALE,2013-11-24,Stuttgart
27839,Susan,Li,FEMALE,2013-03-13,Stoke-on-Trent
27840,John,Johnson,MALE,2013-05-30,Chatou
27841,Gerald,Vance,MALE,2013-03-19,London
27842,Evelyn,Arun,FEMALE,2013-06-28,London
27843,Gerald,Navarro,MALE,2013-07-09,Grevenbroich
27844,Arturo,Li,MALE,2013-06-18,Paris
27845,Angel,Wright,MALE,2013-11-02,Drancy
27846,Albert,Rubio,MALE,2013-12-03,Paris
27847,Kristina,Rana,FEMALE,2013-06-18,Warrington
27848,Fernando,Perez,MALE,2013-10-28,York
27849,Dalton,Adams,MALE,2013-11-07,Bobigny
27850,Jason,Green,MALE,2013-03-27,Saint-Denis
27851,Diana,Martin,FEMALE,2013-04-08,Paris
27852,Jamie,Ramos,MALE,2013-09-11,London
27853,Amy,Zheng,FEMALE,2013-09-22,Saint Germain en Laye
27854,Marc,Rubio,MALE,2013-12-02,Paris
27855,Lisa,Ye,FEMALE,2013-11-02,Ingolstadt
27856,Bonnie,Tang,FEMALE,2013-09-26,Runcorn
27857,Brandi,Munoz,FEMALE,2013-03-14,Lieusaint
27858,Anders,Skjønaa,FEMALE,2013-07-20,Bonn
27859,Danny,Carlson,MALE,2013-04-12,Salzgitter
27860,Hector,Martin,MALE,2013-12-21,Lane Cove
27861,Karen,He,FEMALE,2013-12-20,Sunbury
27862,Joanna,Alonso,FEMALE,2013-12-21,Hawthorne
27863,Carolyn,Ruiz,FEMALE,2013-12-18,Newcastle
27864,Shaun,Luo,MALE,2013-06-02,North Ryde
27865,Destiny,Butler,FEMALE,2013-06-07,Port Macquarie
27866,Sergio,Raman,MALE,2013-07-06,South Melbourne
27867,Alberto,Blanco,MALE,2013-08-07,Lavender Bay
27868,Jessie,Rubio,FEMALE,2013-09-29,Newcastle
27869,Shawna,Shan,FEMALE,2013-10-23,Lane Cove
27870,Ryan,Davis,MALE,2013-11-12,Warrnambool
27871,Faith,Cook,FEMALE,2013-12-23,Townsville
27872,Ivan,Martinez,MALE,2013-12-17,Rockhampton
27873,Dawn,Xu,FEMALE,2012-12-28,Wollongong
27874,Randy,Zhao,MALE,2013-03-11,Coffs Harbour
27875,Pamela,Patel,FEMALE,2013-03-11,Rockhampton
27876,Willie,Deng,MALE,2013-06-27,Bendigo
27877,Rebekah,Dominguez,FEMALE,2013-07-11,Warrnambool
27878,Dennis,He,MALE,2013-08-03,Hervey Bay
27879,Kelvin,Chander,MALE,2013-08-11,Melton
27880,Curtis,Hu,MALE,2013-04-11,Stoke-on-Trent
27881,Raul,Nath,MALE,2013-12-16,Paris
27882,Franklin,Hu,MALE,2013-04-12,Erlangen
27883,Marc,Hernandez,MALE,2013-04-22,Grevenbroich
27884,Jill,Alonso,FEMALE,2013-04-15,Hamburg
27885,Marvin,Torres,MALE,2013-09-28,London
27886,Denise,Gonzalez,FEMALE,2013-11-06,Pantin
27887,Eugene,Zhang,MALE,2013-05-05,Paris
27888,Tina,Rodriguez,FEMALE,2013-12-17,Paris
27889,Jodi,Xie,FEMALE,2013-10-25,Paris
27890,Kyle,Evans,MALE,2013-09-12,Esher-Molesey
27891,Carlos,Howard,MALE,2013-09-13,Leeds
27892,Isabella,Foster,FEMALE,2013-10-02,Peterborough
27893,Clinton,Jiménez,MALE,2013-09-30,Villeneuve-d'Ascq
27894,Gerald,Sai,MALE,2013-10-18,Leeds
27895,Colin,Pal,MALE,2013-12-15,Bobigny
27896,Orlando,Torres,MALE,2013-10-27,Runcorn
27897,Robin,Munoz,FEMALE,2013-05-25,Braunschweig
27898,Trinity,Bell,FEMALE,2013-12-13,Saint Germain en Laye
27899,Mandy,Xu,FEMALE,2013-12-09,Cergy
27900,Toni,Prasad,FEMALE,2013-05-18,Poing
27901,Mariah,Cooper,FEMALE,2013-04-19,Runcorn
27902,Carolyn,Alonso,FEMALE,2013-07-30,Hamburg
27903,Janelle,Suri,FEMALE,2013-03-28,Pantin
27904,Andre,Rana,MALE,2013-02-24,Gateshead
27905,Mario,Black,MALE,2013-06-18,Warrington
27906,Gilbert,Chen,MALE,2013-10-21,Oxon
27907,Michael,Taylor,MALE,2013-10-24,Esher-Molesey
27908,Adriana,Sanchez,FEMALE,2013-05-28,Berlin
27909,Mayra,Randall,FEMALE,2013-10-10,London
27910,Arturo,Zhou,MALE,2013-02-13,Melbourne
27911,Robert,Moore,MALE,2014-01-06,Lynnwood
27912,Caitlin,Ramirez,FEMALE,2013-12-19,Redmond
27913,Brittney,Zheng,FEMALE,2013-08-11,Beverly Hills
27914,Jasmine,Foster,FEMALE,2013-04-12,Coronado
27915,Jordan,Green,FEMALE,2013-10-15,Imperial Beach
27916,Aaron,Carter,MALE,2013-12-22,Woodland Hills
27917,Andrea,Sanders,FEMALE,2011-02-18,Long Beach
27918,Samantha,Ross,FEMALE,2011-02-16,Burlingame
27919,Ryan,Lal,MALE,2011-02-27,Issaquah
27920,Mary,Howard,FEMALE,2011-02-15,Woodland Hills
27921,Sydney,Long,FEMALE,2013-08-19,Cliffside
27922,Isabella,King,FEMALE,2013-10-19,Bremerton
27923,Douglas,Arun,MALE,2013-10-23,Sulzbach Taunus
27924,Jeffery,He,MALE,2013-03-29,Kiel
27925,Adam,Butler,MALE,2013-11-13,Gateshead
27926,Eduardo,Mitchell,MALE,2013-03-17,Saint Germain en Laye
27927,Omar,Zhao,MALE,2013-12-24,Birmingham
27928,Dianne,Slattengren,FEMALE,2013-08-27,Maidenhead
27929,Ross,Madan,MALE,2013-03-23,Warrington
27930,Clarence,Sharma,MALE,2013-04-01,Berlin
27931,Tabitha,Patel,FEMALE,2013-11-22,Berlin
27932,Leslie,Diaz,FEMALE,2013-08-09,Essen
27933,Amber,Evans,FEMALE,2013-11-20,Saint-Denis
27934,Lanna,Slaven,FEMALE,2013-12-13,Les Ulis
27935,Johnny,Chander,MALE,2013-08-26,Colomiers
27936,Bruce,Martin,MALE,2013-06-17,Croix
27937,Kristine,Alvarez,FEMALE,2013-03-18,Hamburg
27938,Ricky,Serrano,MALE,2013-07-12,London
27939,Lawrence,Navarro,MALE,2013-04-10,Oxon
27940,Ross,Suarez,MALE,2013-05-11,London
27941,Margaret,Chen,FEMALE,2013-06-24,Grevenbroich
27942,Marvin,Diaz,MALE,2013-01-30,Courbevoie
27943,Sabrina,Alvarez,FEMALE,2013-04-19,Ingolstadt
27944,Dalton,Bell,MALE,2013-05-28,Kassel
27945,Christine,Andersen,FEMALE,2013-04-26,London
27946,Katie,Holt,FEMALE,2013-11-19,Warrington
27947,Alison,Andersen,FEMALE,2013-10-28,München
27948,Cathy,Sloan,MALE,2013-05-30,München
27949,Jason,Russell,MALE,2013-01-04,York
27950,Shannon,Sanz,MALE,2013-11-06,Metz
27951,Roy,Torres,MALE,2013-12-14,Paris
27952,Roy,Perez,MALE,2013-06-27,Essen
27953,Marie,Garcia,FEMALE,2013-02-12,Oxford
27954,Brenda,Saunders,FEMALE,2013-08-21,Paris
27955,Ramon,Wu,MALE,2013-06-20,Billericay
27956,Terrence,Jai,MALE,2013-02-21,Maidenhead
27957,Tabitha,Suri,FEMALE,2013-03-31,Oxford
27958,Marcus,Clark,MALE,2013-12-16,Peterborough
27959,Armando,Ramos,MALE,2013-08-01,Leipzig
27960,Randall,Alonso,MALE,2013-04-20,Paderborn
27961,Alejandro,Zheng,MALE,2013-03-23,Boulogne-sur-Mer
27962,Rebekah,Martin,FEMALE,2013-07-30,Lille
27963,Kendra,Dominguez,FEMALE,2013-12-12,Hamburg
27964,Alicia,Shan,FEMALE,2013-05-04,Leeds
27965,Meredith,Gomez,FEMALE,2013-03-09,Milton Keynes
27966,Jenny,Chen,FEMALE,2013-03-24,Les Ulis
27967,Stefanie,Patel,FEMALE,2013-04-18,York
27968,Roger,Xu,MALE,2013-02-02,St. Leonards
27969,Bryant,Patel,MALE,2013-11-25,Brisbane
27970,Willie,Andersen,MALE,2013-04-04,North Ryde
27971,Jodi,Jai,FEMALE,2013-10-30,Goulburn
27972,Leonard,Smith,MALE,2013-11-23,Port Macquarie
27973,Randall,Serrano,MALE,2013-11-24,Seaford
27974,Dustin,Shen,MALE,2013-11-16,Gold Coast
27975,Jay,Gill,MALE,2013-09-11,Goulburn
27976,Dominique,Gonzalez,FEMALE,2013-09-16,Coffs Harbour
27977,Jerome,Alonso,MALE,2013-11-09,Lavender Bay
27978,Barbara,Luo,FEMALE,2013-02-04,Milsons Point
27979,Ramon,Zeng,MALE,2013-08-02,Newcastle
27980,Crystal,Hu,FEMALE,2013-05-16,Darlinghurst
27981,Aimee,Hu,FEMALE,2013-01-31,Melton
27982,Cesar,Perez,MALE,2013-11-02,Darlinghurst
27983,Ruben,Saunders,MALE,2013-10-31,Cloverdale
27984,Rebekah,Ramos,FEMALE,2013-11-28,Hawthorne
27985,Michele,Shen,FEMALE,2013-11-17,Malabar
27986,Henry,Vance,MALE,2013-12-09,Lavender Bay
27987,Wyatt,Jenkins,MALE,2013-12-04,Geelong
27988,Dylan,Ross,MALE,2013-10-19,Fremont
27989,Joseph,Thomas,MALE,2014-01-07,Newport Beach
27990,Katherine,Thompson,FEMALE,2013-08-14,Novato
27991,Natalie,Rivera,FEMALE,2013-09-15,Oregon City
27992,Dylan,Taylor,MALE,2013-11-19,Salem
27993,Hunter,Miller,MALE,2013-05-05,Santa Cruz
27994,Jodi,Rai,FEMALE,2013-08-23,Beaverton
27995,Carlos,Stewart,MALE,2013-03-02,Berkeley
27996,Angela,Alexander,FEMALE,2013-02-09,Mill Valley
27997,Lydia,Malhotra,FEMALE,2013-11-01,Burlingame
27998,Ethan,Lewis,MALE,2013-09-10,Shawnee
27999,Nathan,Shan,MALE,2013-11-10,Portland
28000,Rebecca,Roberts,FEMALE,2013-09-07,Langley
28001,Sydney,Rodriguez,FEMALE,2013-10-13,Burlingame
28002,Christy,Kumar,FEMALE,2013-04-01,Bremerton
28003,Julia,Sanchez,FEMALE,2013-02-20,Lynnwood
28004,Andrea,Edwards,FEMALE,2013-04-15,Marysville
28005,Amber,Young,FEMALE,2013-03-27,Berkeley
28006,Seth,Torres,MALE,2013-06-09,Long Beach
28007,Clayton,Ye,MALE,2013-08-15,Beverly Hills
28008,Jada,Baker,FEMALE,2013-07-24,Salem
28009,Arianna,Washington,FEMALE,2013-07-11,La Jolla
28010,Justin,Long,MALE,2013-08-11,Oregon City
28011,Andrew,Lan,MALE,2013-04-24,Milwaukie
28012,Ian,Stewart,MALE,2013-08-23,Lake Oswego
28013,James,Miller,MALE,2011-08-13,Port Hammond
28014,Rachel,Robinson,FEMALE,2011-02-04,Beverly Hills
28015,Christian,Chen,MALE,2013-05-27,Kirkland
28016,Cody,Sanders,MALE,2013-10-10,Newport Beach
28017,Christopher,Martin,MALE,2011-02-11,Bremerton
28018,Rachel,Foster,FEMALE,2011-01-30,Redwood City
28019,Melissa,Ramirez,FEMALE,2013-12-21,Edmonds
28020,Lucas,Griffin,MALE,2013-05-08,Everett
28021,Katherine,Nelson,FEMALE,2013-07-09,Port Hammond
28022,Jason,Lopez,MALE,2011-02-15,Downey
28023,Andrea,James,FEMALE,2014-01-03,Corvallis
28024,Miguel,Perry,MALE,2014-01-17,Burlingame
28025,Mya,Russell,FEMALE,2014-01-21,Vancouver
28026,Paige,Ross,FEMALE,2013-11-27,Palo Alto
28027,Destiny,Hughes,FEMALE,2013-11-07,Victoria
28028,Elijah,Allen,MALE,2013-04-08,Marysville
28029,Seth,Price,MALE,2013-08-24,Burbank
28030,Jason,Gonzalez,MALE,2011-02-10,Beaverton
28031,Kari,Navarro,FEMALE,2011-02-07,Chula Vista
28032,Grace,Coleman,FEMALE,2013-02-21,Glendale
28033,Gavin,Jenkins,MALE,2013-10-30,Burlingame
28034,Gabriella,Stewart,FEMALE,2013-12-04,Langford
28035,Gabriella,Green,FEMALE,2013-04-29,Newton
28036,Jonathan,Gonzales,MALE,2011-08-03,Sooke
28037,Jeremiah,Gonzales,MALE,2013-12-14,Woodburn
28038,Philip,Gomez,MALE,2011-02-01,Bellflower
28039,Xavier,Lee,MALE,2011-02-09,Palo Alto
28040,Jack,Mitchell,MALE,2011-02-08,Everett
28041,Rebecca,Wright,FEMALE,2011-02-27,Olympia
28042,Joseph,Brown,MALE,2011-02-12,Concord
28043,Gabrielle,Young,FEMALE,2013-04-24,Concord
28044,Jimmy,Navarro,MALE,2011-02-16,Concord
28045,Zachary,Thomas,MALE,2013-09-07,Haney
28046,Michelle,Reed,FEMALE,2013-12-13,Langford
28047,Jay,Sanchez,MALE,2011-02-15,Beaverton
28048,Samuel,Powell,MALE,2013-10-31,Lemon Grove
28049,Xavier,Washington,MALE,2013-02-13,Oakland
28050,Isaiah,Evans,MALE,2013-10-10,Santa Monica
28051,Thomas,Young,MALE,2011-08-28,Vancouver
28052,Franklin,Li,MALE,2013-11-04,Bremerton
